k,layer_from,layer_to,is_final_transition,format,position,category,prompt_slug,jaccard,weighted_similarity,cosine_similarity,frequency_adjusted_similarity,similarity_without_output_token,delta_explained_fraction
25,21,28,false,plain,-1,association,association-storm,0.043478261,0.00012038644,0.02271388,9.0577606e-05,0.00015959267,0.0065967441
25,21,28,false,plain,-1,association,association-violin,0.020833333,9.2573088e-05,0.020576219,6.1747797e-05,9.2573088e-05,0.010870039
25,21,28,false,plain,-1,counting,counting-colors-three,0,0,0,0,0,0.010368943
25,21,28,false,plain,-1,counting,counting-days-four,0.021276596,8.721622e-05,0.03304151,6.391535e-05,8.721622e-05,0.0099196434
25,21,28,false,plain,-1,counting,counting-triangle-sides,0,0,0,0,0,0.011846185
25,21,28,false,plain,-1,counting,counting-week-days,0,0,0,0,0,0.011117101
25,21,28,false,plain,-1,factual,factual-canberra,0,0,0,0,0,0.009963274
25,21,28,false,plain,-1,factual,factual-gold-symbol,0.020408163,1.3123384e-05,0.018130393,8.9692528e-06,1.3123384e-05,0.010362506
25,21,28,false,plain,-1,factual,factual-mercury,0.022727273,0.00010172509,0.005530894,7.695174e-05,0.00010172509,0.010910094
25,21,28,false,plain,-1,factual,factual-pacific,0,0,0,0,0,0.0093672872
25,21,28,false,plain,-1,factual,factual-photosynthesis,0,0,0,0,0,0.010410309
25,21,28,false,plain,-1,factual,factual-shakespeare,0.041666667,3.6498032e-05,0.00029733883,3.3727001e-05,3.6498032e-05,0.0094432831
25,21,28,false,plain,-1,multihop,multihop-cairo-continent,0,0,0,0,0,0.0069620609
25,21,28,false,plain,-1,multihop,multihop-eiffel-capital,0,0,0,0,0,0.0081282854
25,21,28,false,plain,-1,multihop,multihop-kangaroo-hemisphere,0.021276596,7.645743e-05,0.0013794164,9.0326467e-05,7.645743e-05,0.0099793673
25,21,28,false,plain,-1,multihop,multihop-madrid-language,0.020833333,3.5147115e-05,0.000562984,3.1187298e-05,3.5147115e-05,0.0075749159
25,21,28,false,plain,-1,multihop,multihop-sushi-currency,0.043478261,0.00014386043,0.074949014,0.00012322304,0.00014386043,0.010319054
25,21,28,false,plain,-1,syntactic,syntactic-alphabet,0,0,0,0,0,0.0084887743
25,21,28,false,plain,-1,syntactic,syntactic-numbered-list,0.020833333,0.00013474583,0.41610755,0.00014546414,0.00013474583,0.0080223083
25,21,28,false,plain,-1,syntactic,syntactic-past-go,0.02173913,1.9616682e-05,0.0013593359,1.6001865e-05,1.9616682e-05,0.010252833
25,21,28,false,plain,-1,syntactic,syntactic-plural-child,0,0,0,0,0,0.0094357133
25,21,28,false,plain,-1,syntactic,syntactic-roses-blue,0,0,0,0,0,0.0072017312
25,28,35,false,chat,-2,antonym,chat-antonym-early,0,0,0,0,0,0.015952468
25,28,35,false,chat,-2,antonym,chat-antonym-north,0,0,0,0,0,0.012038171
25,28,35,false,chat,-2,association,chat-association-desert,0.020833333,0.014408416,0.01990106,0.011545071,0.014408416,0.017645001
25,28,35,false,chat,-2,counting,chat-counting-triangle,0.065217391,0.056029512,0.14228096,0.058340231,0.056029512,0.0052822828
25,28,35,false,chat,-2,factual,chat-factual-canberra,0,0,0,0,0,0.02176404
25,28,35,false,chat,-2,factual,chat-factual-gold,0.020408163,0.0016553465,0.0011254548,0.0012313097,0.0017677242,0.0096022487
25,28,35,false,chat,-2,multihop,chat-multihop-sushi-currency,0.020408163,0.015770962,0.015254298,0.01345627,0.016760495,0.0088368058
25,28,35,false,chat,-2,syntactic,chat-syntactic-plural-child,0,0,0,0,0,0.010276079
25,28,35,false,chat,-1,antonym,chat-antonym-early,0,0,0,0,0,0.013311982
25,28,35,false,chat,-1,antonym,chat-antonym-north,0,0,0,0,0,0.0060491562
25,28,35,false,chat,-1,association,chat-association-desert,0.020408163,0.017451867,0.036439235,0.013972145,0.017451867,0.011146009
25,28,35,false,chat,-1,counting,chat-counting-triangle,0.066666667,0.055420431,0.16039254,0.054989789,0.055420431,0.00078326464
25,28,35,false,chat,-1,factual,chat-factual-canberra,0,0,0,0,0,0.015319943
25,28,35,false,chat,-1,factual,chat-factual-gold,0,0,0,0,0,0.0083659291
25,28,35,false,chat,-1,multihop,chat-multihop-sushi-currency,0.020833333,0.00074761749,0.0011209384,0.00076560367,0.00074761749,0.0046671033
25,28,35,false,chat,-1,syntactic,chat-syntactic-plural-child,0,0,0,0,0,0.0061619282
25,28,35,false,plain,-2,antonym,antonym-early-late,0.020833333,0.01028074,0.0083791685,0.0077063139,0.011411111,0.0077408552
25,28,35,false,plain,-2,antonym,antonym-fast-slow,0,0,0,0,0,0.0086151361
25,28,35,false,plain,-2,antonym,antonym-north-south,0,0,0,0,0,0.010128796
25,28,35,false,plain,-2,antonym,antonym-tall-short,0.020833333,0.014506572,0.017075606,0.0080623991,0.016687937,0.0094889402
25,28,35,false,plain,-2,antonym,antonym-victory-defeat,0.020408163,0.029101858,0.08555978,0.025449253,0.035065362,0.0099230409
25,28,35,false,plain,-2,association,association-birthday,0,0,0,0,0,0.010952652
25,28,35,false,plain,-2,association,association-desert,0.020408163,0.01104334,0.010497513,0.0089707065,0.011416145,0.013739645
25,28,35,false,plain,-2,association,association-doctor,0.020408163,0.00073882877,0.00058002014,0.00051523256,0.00084375429,0.014783561
25,28,35,false,plain,-2,association,association-storm,0.044444444,0.0044982498,0.0057583297,0.0036579503,0.0047367787,0.020306587
25,28,35,false,plain,-2,association,association-violin,0.086956522,0.1097535,0.27518582,0.095218314,0.11217481,0.0083705187
25,28,35,false,plain,-2,counting,counting-colors-three,0.020408163,0.023523001,0.040663796,0.025060855,0.027105199,0.014113247
25,28,35,false,plain,-2,counting,counting-days-four,0,0,0,0,0,0.015537977
25,28,35,false,plain,-2,counting,counting-triangle-sides,0.020408163,0.013653623,0.011940735,0.0095675241,0.016127432,0.01255554
25,28,35,false,plain,-2,counting,counting-week-days,0,0,0,0,0,0.012564063
25,28,35,false,plain,-2,factual,factual-canberra,0.020408163,0.011144434,0.0113147,0.013162161,0.01334362,0.011910915
25,28,35,false,plain,-2,factual,factual-gold-symbol,0.045454545,0.072542211,0.14999355,0.06152852,0.092108289,0.010052502
25,28,35,false,plain,-2,factual,factual-mercury,0,0,0,0,0,0.011428535
25,28,35,false,plain,-2,factual,factual-pacific,0.042553191,0.030517678,0.040623557,0.026564113,0.031879849,0.0064083934
25,28,35,false,plain,-2,factual,factual-photosynthesis,0.068181818,0.11802424,0.48004125,0.089952518,0.004271681,0.0092576146
25,28,35,false,plain,-2,factual,factual-shakespeare,0.043478261,0.02289482,0.057573305,0.020063557,0.023673218,0.0068329573
25,28,35,false,plain,-2,multihop,multihop-cairo-continent,0,0,0,0,0,0.012370765
25,28,35,false,plain,-2,multihop,multihop-eiffel-capital,0,0,0,0,0,0.012474716
25,28,35,false,plain,-2,multihop,multihop-kangaroo-hemisphere,0.041666667,0.034174013,0.094423495,0.030166306,0.013964103,0.014337182
25,28,35,false,plain,-2,multihop,multihop-madrid-language,0,0,0,0,0,0.012133956
25,28,35,false,plain,-2,multihop,multihop-sushi-currency,0,0,0,0,0,0.0093644261
25,28,35,false,plain,-2,syntactic,syntactic-alphabet,0,0,0,0,0,0.0011337399
25,28,35,false,plain,-2,syntactic,syntactic-numbered-list,0.020408163,0.031758618,0.21930493,0.01884427,0,0.018400788
25,28,35,false,plain,-2,syntactic,syntactic-past-go,0.043478261,0.02204044,0.053478995,0.019573567,0.026048517,0.014197588
25,28,35,false,plain,-2,syntactic,syntactic-plural-child,0.020408163,0.00067979427,0.00016992516,0.00060541572,0.00082424812,0.013602495
25,28,35,false,plain,-2,syntactic,syntactic-roses-blue,0.042553191,0.011950187,0.029290183,0.010307424,0.0084662725,0.0015964508
25,28,35,false,plain,-1,antonym,antonym-early-late,0,0,0,0,0,0.0080729127
25,28,35,false,plain,-1,antonym,antonym-fast-slow,0.020408163,0.026212434,0.10134176,0.013919382,0.029954303,0.0057057738
25,28,35,false,plain,-1,antonym,antonym-north-south,0.021276596,0.038026272,0.16167764,0.021465478,0.041768186,-0.00022470951
25,28,35,false,plain,-1,antonym,antonym-tall-short,0.020833333,0.044682576,0.21112566,0.023972529,0.047681169,-7.4982643e-05
25,28,35,false,plain,-1,antonym,antonym-victory-defeat,0.041666667,0.021966828,0.048815567,0.014844452,0.017670017,0.005521059
25,28,35,false,plain,-1,association,association-birthday,0.066666667,0.14263908,0.58013133,0.13761181,0.014720904,0.011272788
25,28,35,false,plain,-1,association,association-desert,0.020408163,0.030873894,0.047543786,0.024973429,0.032944854,0.014117599
25,28,35,false,plain,-1,association,association-doctor,0.041666667,0.016369121,0.04447082,0.017181827,0.017503011,0.010946631
25,28,35,false,plain,-1,association,association-storm,0.065217391,0.11171986,0.36599814,0.11048089,0.020720431,0.018738031
25,28,35,false,plain,-1,association,association-violin,0.020408163,0.017943479,0.068429582,0.011617396,0.018737103,0.0075625181
25,28,35,false,plain,-1,counting,counting-colors-three,0.021276596,0.023378488,0.085469828,0.025077029,0.024955898,0.013188064
25,28,35,false,plain,-1,counting,counting-days-four,0.11363636,0.058534874,0.093221441,0.056045751,0.061526578,0.014568627
25,28,35,false,plain,-1,counting,counting-triangle-sides,0.020408163,0.0032542109,0.0011698363,0.0036784903,0.0035176111,0.0027945042
25,28,35,false,plain,-1,counting,counting-week-days,0,0,0,0,0,0.0072815418
25,28,35,false,plain,-1,factual,factual-canberra,0,0,0,0,0,0.013350368
25,28,35,false,plain,-1,factual,factual-gold-symbol,0,0,0,0,0,0.011335671
25,28,35,false,plain,-1,factual,factual-mercury,0,0,0,0,0,0.006015718
25,28,35,false,plain,-1,factual,factual-pacific,0,0,0,0,0,0.0077720284
25,28,35,false,plain,-1,factual,factual-photosynthesis,0.020833333,0.018435331,0.027460311,0.015319444,0.021261372,0.009075582
25,28,35,false,plain,-1,factual,factual-shakespeare,0.020408163,0.031514168,0.034229753,0.029363687,0.03761252,0.0068306327
25,28,35,false,plain,-1,multihop,multihop-cairo-continent,0.020408163,0.030531738,0.052420512,0.028803755,0.03421294,0.010705292
25,28,35,false,plain,-1,multihop,multihop-eiffel-capital,0,0,0,0,0,0.012028337
25,28,35,false,plain,-1,multihop,multihop-kangaroo-hemisphere,0,0,0,0,0,0.0085599422
25,28,35,false,plain,-1,multihop,multihop-madrid-language,0.088888889,0.050919237,0.10022039,0.04735836,0.056966726,0.0094311833
25,28,35,false,plain,-1,multihop,multihop-sushi-currency,0.020408163,0.0068773311,0.0069443044,0.0062086976,0.0075158455,0.0024290681
25,28,35,false,plain,-1,syntactic,syntactic-alphabet,0,0,0,0,0,-0.00015389919
25,28,35,false,plain,-1,syntactic,syntactic-numbered-list,0.020833333,0.028450766,0.087132677,0.027796291,0.030245904,0.005795002
25,28,35,false,plain,-1,syntactic,syntactic-past-go,0,0,0,0,0,0.0064396858
25,28,35,false,plain,-1,syntactic,syntactic-plural-child,0.042553191,0.014507572,0.014015836,0.014772358,0.014733649,0.0092034936
25,28,35,false,plain,-1,syntactic,syntactic-roses-blue,0.042553191,0.051588477,0.1490654,0.049942761,0.056653042,0.0020624399
25,35,38,true,chat,-2,antonym,chat-antonym-early,0.28205128,0.23475558,0.89318218,0.22539966,0.24074852,-0.011926949
25,35,38,true,chat,-2,antonym,chat-antonym-north,0.32432432,0.36354576,0.85037583,0.33430991,0.29642112,0.0040322542
25,35,38,true,chat,-2,association,chat-association-desert,0.38888889,0.32478002,0.90972119,0.30870381,0.32478002,-0.0092204213
25,35,38,true,chat,-2,counting,chat-counting-triangle,0.225,0.1995642,0.67040978,0.18077659,0.20292088,0.00019335747
25,35,38,true,chat,-2,factual,chat-factual-canberra,0.25641026,0.27677955,0.86643315,0.24843186,0.18464943,-0.010570705
25,35,38,true,chat,-2,factual,chat-factual-gold,0.28205128,0.28617085,0.75958053,0.27031076,0.24515151,-0.002792418
25,35,38,true,chat,-2,multihop,chat-multihop-sushi-currency,0.25,0.29027033,0.71457686,0.25625862,0.23065529,0.00013381243
25,35,38,true,chat,-2,syntactic,chat-syntactic-plural-child,0.225,0.24111622,0.78078025,0.22828953,0.24111622,-0.0054594278
25,35,38,true,chat,-1,antonym,chat-antonym-early,0.225,0.23222185,0.86325747,0.21961654,0.25256795,-0.011256397
25,35,38,true,chat,-1,antonym,chat-antonym-north,0.19512195,0.34710583,0.86211989,0.30550389,0.34899357,0.0074936152
25,35,38,true,chat,-1,association,chat-association-desert,0.31578947,0.34977032,0.90635462,0.34214515,0.35016489,-0.0068913102
25,35,38,true,chat,-1,counting,chat-counting-triangle,0.19047619,0.21400965,0.69420972,0.20544814,0.21400965,0.00014472008
25,35,38,true,chat,-1,factual,chat-factual-canberra,0.32432432,0.28745344,0.82886959,0.26197056,0.28745344,-0.0095098615
25,35,38,true,chat,-1,factual,chat-factual-gold,0.31578947,0.2840273,0.71535915,0.25742054,0.28455594,-0.0043210387
25,35,38,true,chat,-1,multihop,chat-multihop-sushi-currency,0.32258065,0.37033274,0.76129246,0.33622755,0.37033274,0.00027108192
25,35,38,true,chat,-1,syntactic,chat-syntactic-plural-child,0.25,0.30294219,0.77610955,0.28384874,0.30294219,-0.0041484833
25,35,38,true,plain,-2,antonym,antonym-early-late,0.31578947,0.29454215,0.84522327,0.2526483,0.21109213,-0.00022268295
25,35,38,true,plain,-2,antonym,antonym-fast-slow,0.2195122,0.36049821,0.8954294,0.3336884,0.18685752,0.0063356161
25,35,38,true,plain,-2,antonym,antonym-north-south,0.28205128,0.40534601,0.91543115,0.38466453,0.23675391,0.0075106025
25,35,38,true,plain,-2,antonym,antonym-tall-short,0.35135135,0.43056351,0.92769597,0.40896499,0.24416759,0.010601938
25,35,38,true,plain,-2,antonym,antonym-victory-defeat,0.25,0.34159821,0.92197714,0.27567304,0.18802153,0.0023397207
25,35,38,true,plain,-2,association,association-birthday,0.19047619,0.2605335,0.81923218,0.24783244,0.16606831,0.0036022663
25,35,38,true,plain,-2,association,association-desert,0.31578947,0.26539212,0.64229904,0.26334431,0.23849048,-0.0086352825
25,35,38,true,plain,-2,association,association-doctor,0.31578947,0.30065531,0.8636303,0.25210349,0.2331613,-0.0016760826
25,35,38,true,plain,-2,association,association-storm,0.38888889,0.39388346,0.72420458,0.39231646,0.35512834,-0.0065251589
25,35,38,true,plain,-2,association,association-violin,0.51515152,0.32554499,0.73661227,0.28876884,0.33609992,-0.0022081733
25,35,38,true,plain,-2,counting,counting-colors-three,0.35135135,0.30666641,0.86678878,0.25578044,0.21235083,0.0010597706
25,35,38,true,plain,-2,counting,counting-days-four,0.51515152,0.4030348,0.83113287,0.377946,0.36836136,-0.00022405386
25,35,38,true,plain,-2,counting,counting-triangle-sides,0.28205128,0.31219863,0.91186172,0.25088024,0.19328566,0.00093281269
25,35,38,true,plain,-2,counting,counting-week-days,0.2195122,0.28819349,0.88935801,0.22008908,0.16397565,0.0017458797
25,35,38,true,plain,-2,factual,factual-canberra,0.25,0.337626,0.92805129,0.27599986,0.21781072,3.1411648e-05
25,35,38,true,plain,-2,factual,factual-gold-symbol,0.19512195,0.31756848,0.92993802,0.24935143,0.15485255,0.00095713139
25,35,38,true,plain,-2,factual,factual-mercury,0.19512195,0.20998024,0.7526685,0.20262528,0.14664799,-0.0064800978
25,35,38,true,plain,-2,factual,factual-pacific,0.28947368,0.23202099,0.54087231,0.19603122,0.1894221,-0.0005401969
25,35,38,true,plain,-2,factual,factual-photosynthesis,0.35135135,0.32677519,0.91144667,0.29932797,0.26472025,-0.0042445064
25,35,38,true,plain,-2,factual,factual-shakespeare,0.36111111,0.30454419,0.76140269,0.27605002,0.27320198,-0.0062114596
25,35,38,true,plain,-2,multihop,multihop-cairo-continent,0.31578947,0.31119046,0.90830739,0.25988041,0.22625444,-0.00089305639
25,35,38,true,plain,-2,multihop,multihop-eiffel-capital,0.19047619,0.28134396,0.93645375,0.22163751,0.11589252,0.00015467405
25,35,38,true,plain,-2,multihop,multihop-kangaroo-hemisphere,0.5625,0.39518201,0.87293603,0.38191909,0.37750074,-0.0049269795
25,35,38,true,plain,-2,multihop,multihop-madrid-language,0.25,0.31936214,0.93991681,0.26721939,0.18650398,-0.0013683438
25,35,38,true,plain,-2,multihop,multihop-sushi-currency,0.31578947,0.29887617,0.71912854,0.28233264,0.30279557,-0.0013241172
25,35,38,true,plain,-2,syntactic,syntactic-alphabet,0.2195122,0.20874298,0.55471801,0.20217717,0.14670719,0.0017278194
25,35,38,true,plain,-2,syntactic,syntactic-numbered-list,0.088888889,0.22822002,0.86556901,0.15553401,0.051484865,0.0083025098
25,35,38,true,plain,-2,syntactic,syntactic-past-go,0.25641026,0.40186204,0.95226806,0.32889313,0.30155929,-0.00029730797
25,35,38,true,plain,-2,syntactic,syntactic-plural-child,0.28205128,0.35544068,0.94638115,0.29093335,0.23696275,0.00025773048
25,35,38,true,plain,-2,syntactic,syntactic-roses-blue,0.25641026,0.31998551,0.88594465,0.30798271,0.19753395,0.0012060404
25,35,38,true,plain,-1,antonym,antonym-early-late,0.35135135,0.3160833,0.89922264,0.29627085,0.27466047,-0.0068184137
25,35,38,true,plain,-1,antonym,antonym-fast-slow,0.38888889,0.32462096,0.9094482,0.31716715,0.2602019,-0.0042411685
25,35,38,true,plain,-1,antonym,antonym-north-south,0.25,0.27777577,0.80861132,0.25251991,0.21040814,0.0011010766
25,35,38,true,plain,-1,antonym,antonym-tall-short,0.38888889,0.32268948,0.77683614,0.31062374,0.25312079,-0.0014901757
25,35,38,true,plain,-1,antonym,antonym-victory-defeat,0.51515152,0.44658137,0.94336748,0.41757795,0.42340539,-0.0051078796
25,35,38,true,plain,-1,association,association-birthday,0.25641026,0.32043069,0.87562161,0.30563553,0.24447364,-0.0042631626
25,35,38,true,plain,-1,association,association-desert,0.35135135,0.30443393,0.87479457,0.29031984,0.25964394,-0.0098173022
25,35,38,true,plain,-1,association,association-doctor,0.35135135,0.36043744,0.87206586,0.35150995,0.33290397,-0.0037983656
25,35,38,true,plain,-1,association,association-storm,0.42857143,0.39996517,0.91019125,0.39310444,0.36746964,-0.0089964867
25,35,38,true,plain,-1,association,association-violin,0.61290323,0.37522133,0.78260985,0.36807771,0.36017597,-0.0042465925
25,35,38,true,plain,-1,counting,counting-colors-three,0.38888889,0.34479669,0.81447467,0.32419605,0.27909294,2.6583672e-05
25,35,38,true,plain,-1,counting,counting-days-four,0.51515152,0.37365494,0.81715177,0.3632323,0.35314114,-0.0016973615
25,35,38,true,plain,-1,counting,counting-triangle-sides,0.32432432,0.38778311,0.87286614,0.35917104,0.28404978,0.0018182397
25,35,38,true,plain,-1,counting,counting-week-days,0.2195122,0.36108375,0.85461765,0.3550126,0.27585736,0.0043540597
25,35,38,true,plain,-1,factual,factual-canberra,0.31578947,0.30668988,0.84732382,0.2731055,0.23099063,-0.0080080032
25,35,38,true,plain,-1,factual,factual-gold-symbol,0.38888889,0.38940868,0.76445669,0.36880215,0.35657629,-0.0065497756
25,35,38,true,plain,-1,factual,factual-mercury,0.31578947,0.25448676,0.79845983,0.24936171,0.20384933,-0.006097436
25,35,38,true,plain,-1,factual,factual-pacific,0.1627907,0.23937637,0.65312827,0.22828318,0.16218961,-0.0071793795
25,35,38,true,plain,-1,factual,factual-photosynthesis,0.42857143,0.40016158,0.88609094,0.35885396,0.3209519,-0.0015855432
25,35,38,true,plain,-1,factual,factual-shakespeare,0.2195122,0.27427311,0.89625272,0.24346634,0.16364149,-0.0031502843
25,35,38,true,plain,-1,multihop,multihop-cairo-continent,0.1627907,0.23700071,0.78271516,0.23676238,0.14217369,-0.0017769933
25,35,38,true,plain,-1,multihop,multihop-eiffel-capital,0.28205128,0.31439503,0.91876044,0.30866348,0.18141544,-0.0041248202
25,35,38,true,plain,-1,multihop,multihop-kangaroo-hemisphere,0.1627907,0.16424889,0.51482142,0.1487137,0.17124315,-0.0030243993
25,35,38,true,plain,-1,multihop,multihop-madrid-language,0.25,0.24808676,0.78048044,0.24773257,0.15788047,-0.0033086538
25,35,38,true,plain,-1,multihop,multihop-sushi-currency,0.31578947,0.39231213,0.85794184,0.35631873,0.30187097,-0.00057715178
25,35,38,true,plain,-1,syntactic,syntactic-alphabet,0.19047619,0.16094985,0.29898245,0.15210584,0.17416721,0.0030658841
25,35,38,true,plain,-1,syntactic,syntactic-numbered-list,0.38888889,0.34522303,0.82055873,0.34342065,0.3174399,-0.0028850436
25,35,38,true,plain,-1,syntactic,syntactic-past-go,0.19047619,0.17269743,0.42401523,0.15370183,0.16625808,0.0007648468
25,35,38,true,plain,-1,syntactic,syntactic-plural-child,0.28205128,0.20135913,0.37308959,0.1948508,0.19434148,0.00061035156
25,35,38,true,plain,-1,syntactic,syntactic-roses-blue,0.28205128,0.28493933,0.83216415,0.2676405,0.23077972,-0.0022903681
